Dimensions,additional_images,attrib__bulb_type,attrib__color,attrib__designer,attrib__finish,attrib__material,attrib__number_bulbs,attrib__shade,attrib__switch_type,attrib__wattage,attrib__cord_length,cost_price,height,length,manufacturer,manufacturer_sku,min_price,preferred_shipment_type,product__collection,product__country_of_origin,product__description,lifestyle_images,product__sites,product__title,prop_65,shipment_boxes,width
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63228.jpeg,,,,,,,,,,, 358.00,"30,",,Bradburn Home,RJ-63228, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63228_100x.jpeg,www.bradburnhome.com,RJ-63228,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63226.jpeg,,,,,,,,,,, 358.00,"30,",,Bradburn Home,RJ-63226, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63226_100x.jpeg,www.bradburnhome.com,RJ-63226,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63225.jpeg,,,,,,,,,,, 358.00,"30,",,Bradburn Home,RJ-63225, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63225_100x.jpeg,www.bradburnhome.com,RJ-63225,True,{},
"24""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ_63223_001.jpg,,,,,,,,,,, 378.00,"24,",,Bradburn Home,RJ-63223, 378.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ_63223_001_100x.jpg,www.bradburnhome.com,Caspian Sea,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63221.jpeg,,,,,,,,,,, 338.00,"28,",,Bradburn Home,RJ-63221, 338.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63221_100x.jpeg,www.bradburnhome.com,RJ-63221,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63220.jpeg,,,,,,,,,,, 338.00,"25,",,Bradburn Home,RJ-63220, 338.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63220_100x.jpeg,www.bradburnhome.com,RJ-63220,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/RJ-63219.jpeg,,,,,,,,,,, 338.00,"27,",,Bradburn Home,RJ-63219, 338.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/RJ-63219_100x.jpeg,www.bradburnhome.com,RJ-63219,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PZ-63176.jpeg,,,,,,,,,,," 1,358.00","28,",,Bradburn Home,PZ-63176," 1,358.00",,,,,cdn.shopify.com/s/files/1/0932/6774/products/PZ-63176_100x.jpeg,www.bradburnhome.com,Pearl Delta,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PY-64013-C.jpeg,,,,,,,,,,, 678.00,"26,",,Bradburn Home,PY-64013-C, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PY-64013-C_100x.jpeg,www.bradburnhome.com,Chateau Rose,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PY-64013.jpeg,,,,,,,,,,, 658.00,"28,",,Bradburn Home,PY-64013, 658.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PY-64013_100x.jpeg,www.bradburnhome.com,Chateau Rose,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63845.jpeg,,,,,,,,,,, 838.00,"32,",,Bradburn Home,PV-63845, 838.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63845_100x.jpeg,www.bradburnhome.com,PV-63845,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63843.jpeg,,,,,,,,,,, 998.00,"34,",,Bradburn Home,PV-63843, 998.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63843_100x.jpeg,www.bradburnhome.com,PV-63843,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63805.jpeg,,,,,,,,,,, 778.00,"31,",,Bradburn Home,PV-63805, 778.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63805_100x.jpeg,www.bradburnhome.com,Tealpointe,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63583.jpeg,,,,,,,,,,, 798.00,"32,",,Bradburn Home,PV-63583, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63583_100x.jpeg,www.bradburnhome.com,PV-63583,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63540.jpeg,,,,,,,,,,, 758.00,"31,",,Bradburn Home,PV-63540, 758.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63540_100x.jpeg,www.bradburnhome.com,PV-63540,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63539.jpeg,,,,,,,,,,, 698.00,"30,",,Bradburn Home,PV-63539, 698.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63539_100x.jpeg,www.bradburnhome.com,PV-63539,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63538.jpeg,,,,,,,,,,, 798.00,"31,",,Bradburn Home,PV-63538, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63538_100x.jpeg,www.bradburnhome.com,PV-63538,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63387.jpeg,,,,,,,,,,, 598.00,"31,",,Bradburn Home,PV-63387, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63387_100x.jpeg,www.bradburnhome.com,PV-63387,True,{},
"22""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63182.jpeg,,,,,,,,,,, 458.00,"22,",,Bradburn Home,PV-63182, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63182_100x.jpeg,www.bradburnhome.com,PV-63182,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-63177.jpeg,,,,,,,,,,, 538.00,"30,",,Bradburn Home,PV-63177, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-63177_100x.jpeg,www.bradburnhome.com,PV-63177,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62925.jpeg,,,,,,,,,,, 678.00,"28,",,Bradburn Home,PV-62925, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62925_100x.jpeg,www.bradburnhome.com,PV-62925,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62924.jpeg,,,,,,,,,,, 518.00,"26,",,Bradburn Home,PV-62924, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62924_100x.jpeg,www.bradburnhome.com,PV-62924,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62922.jpeg,,,,,,,,,,, 598.00,"30,",,Bradburn Home,PV-62922, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62922_100x.jpeg,www.bradburnhome.com,PV-62922,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62832.jpeg,,,,,,,,,,, 698.00,"29,",,Bradburn Home,PV-62832, 698.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62832_100x.jpeg,www.bradburnhome.com,PV-62832,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62834.jpeg,,,,,,,,,,, 558.00,"31,",,Bradburn Home,PV-62834, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62834_100x.jpeg,www.bradburnhome.com,PV-62834,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62831.jpeg,,,,,,,,,,, 598.00,"31,",,Bradburn Home,PV-62831, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62831_100x.jpeg,www.bradburnhome.com,PV-62831,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62645.jpeg,,,,,,,,,,, 438.00,"28,",,Bradburn Home,PV-62645, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62645_100x.jpeg,www.bradburnhome.com,PV-62645,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62644.jpeg,,,,,,,,,,, 498.00,"27,",,Bradburn Home,PV-62644, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62644_100x.jpeg,www.bradburnhome.com,PV-62644,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62642.jpeg,,,,,,,,,,, 538.00,"33,",,Bradburn Home,PV-62642, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62642_100x.jpeg,www.bradburnhome.com,PV-62642,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62641.jpeg,,,,,,,,,,, 518.00,"28,",,Bradburn Home,PV-62641, 518.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62641_100x.jpeg,www.bradburnhome.com,PV-62641,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62640.jpeg,,,,,,,,,,, 398.00,"32,",,Bradburn Home,PV-62640, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62640_100x.jpeg,www.bradburnhome.com,PV-62640,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62637.jpeg,,,,,,,,,,, 798.00,"32,",,Bradburn Home,PV-62637, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62637_100x.jpeg,www.bradburnhome.com,PV-62637,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62636.jpeg,,,,,,,,,,, 578.00,"33,",,Bradburn Home,PV-62636, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62636_100x.jpeg,www.bradburnhome.com,PV-62636,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62633.jpeg,,,,,,,,,,, 738.00,"30,",,Bradburn Home,PV-62633, 738.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62633_100x.jpeg,www.bradburnhome.com,PV-62633,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62565.jpeg,,,,,,,,,,, 498.00,"30,",,Bradburn Home,PV-62565, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62565_100x.jpeg,www.bradburnhome.com,PV-62565,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62564.jpeg,,,,,,,,,,, 558.00,"29,",,Bradburn Home,PV-62564, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62564_100x.jpeg,www.bradburnhome.com,PV-62564,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62563.jpeg,,,,,,,,,,, 398.00,"29,",,Bradburn Home,PV-62563, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62563_100x.jpeg,www.bradburnhome.com,PV-62563,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62562.jpeg,,,,,,,,,,, 578.00,"28,",,Bradburn Home,PV-62562, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62562_100x.jpeg,www.bradburnhome.com,Fresh Aire,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62561.jpeg,,,,,,,,,,, 458.00,"29,",,Bradburn Home,PV-62561, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62561_100x.jpeg,www.bradburnhome.com,PV-62561,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62559.jpeg,,,,,,,,,,, 478.00,"32,",,Bradburn Home,PV-62559, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62559_100x.jpeg,www.bradburnhome.com,PV-62559,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62555.jpeg,,,,,,,,,,, 998.00,"36,",,Bradburn Home,PV-62555, 998.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62555_100x.jpeg,www.bradburnhome.com,PV-62555,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62387.jpeg,,,,,,,,,,, 378.00,"29,",,Bradburn Home,PV-62387, 378.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62387_100x.jpeg,www.bradburnhome.com,PV-62387,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62362.jpeg,,,,,,,,,,, 798.00,"31,",,Bradburn Home,PV-62362, 798.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62362_100x.jpeg,www.bradburnhome.com,Willow Hill,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62359.jpeg,,,,,,,,,,, 498.00,"31,",,Bradburn Home,PV-62359, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62359_100x.jpeg,www.bradburnhome.com,PV-62359,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62358.jpeg,,,,,,,,,,, 478.00,"30,",,Bradburn Home,PV-62358, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62358_100x.jpeg,www.bradburnhome.com,PV-62358,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62282.jpeg,,,,,,,,,,, 538.00,"37,",,Bradburn Home,PV-62282, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62282_100x.jpeg,www.bradburnhome.com,PV-62282,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62278.jpeg,,,,,,,,,,, 398.00,"29,",,Bradburn Home,PV-62278, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62278_100x.jpeg,www.bradburnhome.com,PV-62278,True,{},
"35""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62277.jpeg,,,,,,,,,,, 918.00,"35,",,Bradburn Home,PV-62277, 918.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62277_100x.jpeg,www.bradburnhome.com,Cafe Paris,True,{},
"29.5""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62276.jpeg,,,,,,,,,,, 398.00,"29.5,",,Bradburn Home,PV-62276, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62276_100x.jpeg,www.bradburnhome.com,PV-62276,True,{},
"33.5""h",https://cdn.shopify.com/s/files/1/0932/6774/products/PV-62275.jpeg,,,,,,,,,,, 398.00,"33.5,",,Bradburn Home,PV-62275, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/PV-62275_100x.jpeg,www.bradburnhome.com,PV-62275,True,{},
